Date,SHA Inflow,SHA Outflow,KWK Outflow,SHA Elev,KWK Elev,SHA Storage,SAC Flow,SAC Temp,MCC Flow,MCC Temp,PIT Flow,PIT Temp,SQW Flow,SQW Temp,Upper Gate Ops,Middle Gate Ops,Lower Gate Ops,Side Gate Ops,SPP Temp,Air Temp,Dew Point,Wind Speed,Cloud Cover,Solar Rad,Precip,Mid Prof Temp,Low Prof Temp,SideProf Temp,SHA Temp,KWK Temp
13,1017.89436,143.42168,265.88696,313.04573,177.46799,3452994,335.72024,8.11,239.99304,8.39,393.09984,6.72,71.37211,8.39,0,5,0,0,8.68287,11.55065,10.98379,2.99093,9.70299,55.24127,52.03906,10.46667,9.0284,8.62716,9.957626029,9.812676826
14,1082.05296,295.99673,433.93489,313.71646,176.69677,3508013,290.44303,7.61,245.47588,8,496.79798,6.83,73.22681,8,0,5,0,0,8.625,9.43769,8.63089,1.51964,5.25026,46.53462,17.80469,10.42222,9.00864,8.61358,10.00900206,9.73910108
15,828.70583,326.26236,424.48869,314.14024,177.20567,3543107,211.20846,7.44,175.91216,7.78,406.06436,7,49.69528,7.78,0,5,0,0,8.66204,7.72019,5.35384,2.01728,5.03809,121.49121,8.94907,10.37778,8.98889,8.6,10.059076,9.82658179
16,651.87293,361.28888,421.18252,314.38415,176.93636,3563402,150.9488,7.61,116.3748,7.83,363.1008,7.22,29.5554,7.83,0,5,0,0,8.91435,9.38392,5.14563,1.70952,1.14777,129.76378,0.00781,10.33333,8.96914,8.58642,10.07040895,9.939412937
17,518.14306,389.96754,418.93904,314.49085,177.40739,3572314,121.02831,7.67,91.33276,7.78,291.48446,7.44,21.08436,7.78,0,5,0,0,8.91435,10.92739,6.24496,1.74124,1.06772,130.61911,0,10.28889,8.94938,8.57284,9.948913323,9.998215664
18,474.92668,413.54526,420.94636,314.53963,177.68598,3576389,107.48658,7.39,77.80168,7.5,278.63228,7.44,16.50716,7.5,0,5,0,0,9.02315,11.39516,6.95907,1.74081,1.35919,130.77728,0.01563,10.24444,8.92963,8.55926,9.782728909,9.9043133
19,377.75361,384.41318,419.88367,314.53354,177.94461,3575880,96.89595,7.11,66.2062,7.22,206.1027,7.44,12.58472,7.22,0,5,0,0,9.04398,11.04447,6.6742,0.94225,1.96689,133.31883,0,10.2,8.90988,8.54568,9.661570859,9.722421414
20,345.41926,388.04052,419.76559,314.49695,177.68712,3572824,89.66167,7.28,61.65532,7.44,187.03222,7.44,11.04528,7.44,0,5,0,0,8.97222,9.26302,6.30269,1.21999,4.46982,106.37234,0.02344,10.15556,8.89012,8.5321,9.615322788,9.611503204
21,387.67212,412.95015,421.89098,314.47561,177.6955,3571041,85.20133,7.56,60.95268,7.89,235.28578,7.61,10.80759,7.89,0,5,0,0,9.02546,7.96987,6.90759,3.08647,9.66714,58.78758,1.14188,10.11111,8.87037,8.51852,9.583831662,9.594457305
22,490.7963,404.98701,427.67678,314.54573,177.6955,3576898,115.92678,7.78,76.62088,8.28,289.68548,7.83,16.10772,8.28,0,5,0,0,8.90509,9.84511,9.2377,4.88499,9.66426,42.00282,5.25,10.06667,8.85062,8.50494,9.59460198,9.582802855
23,502.9819,462.96779,500.53061,314.57927,177.34959,3579699,139.76778,7.78,85.74688,8.11,264.21148,7.83,19.1948,8.11,0,5,0,0,8.95602,10.87163,9.11044,1.65016,7.91874,71.99055,23.77489,10.02222,8.83086,8.49136,9.667293596,9.630529835
24,479.51754,504.9656,523.2015,314.55793,177.58778,3577917,112.49006,8.17,78.46576,8.5,277.57996,7.89,16.7318,8.5,0,5,0,0,8.90046,10.20252,9.15807,1.1992,8.5069,66.08665,0.82104,9.97778,8.81111,8.47778,9.686921296,9.722993827
25,400.42449,505.50404,517.53378,314.46951,177.8454,3570532,100.18201,8.33,68.27796,8.72,223.38866,7.94,13.28554,8.72,0,5,0,0,9.00694,11.32,10.0299,1.3584,7.82312,69.3756,8.13281,9.93333,8.79136,8.4642,9.665203832,9.751157407
26,401.18963,506.26918,518.95071,314.3811,178.16286,3563147,93.69994,8.39,64.08424,8.78,236.26004,7.89,11.86692,8.78,0,5,0,0,9.01157,10.65722,9.43949,1.63228,9.78699,56.34785,0.50052,9.88889,8.7716,8.45062,9.597817001,9.697209362
27,388.63563,483.05986,522.25688,314.30183,177.96354,3556537,98.7387,7.06,63.4152,7.61,219.6942,7.94,11.6406,7.61,0,5,0,0,9.09259,7.32074,4.44967,1.69283,6.72212,71.39162,0.25992,9.84444,8.75185,8.43704,9.658098637,9.638197659
28,370.89566,508.47959,506.78872,314.18598,177.59845,3546908,96.8748,7.11,56.8108,7.61,211.3868,7.89,9.40651,7.61,0,5,0,0,9.17593,8.08139,4.50848,1.50138,3.90059,149.38724,3.20313,9.8,8.7321,8.42346,9.605243699,9.687001672
29,366.70155,444.46268,450.7019,314.1189,177.78214,3541333,84.27515,8,53.1294,8.33,224.6499,7.89,8.16119,8.33,0,5,0,0,9.20139,9.3357,5.54474,0.70222,6.83955,83.37197,0.00781,9.75556,8.71235,8.40988,9.470550412,9.601240998
30,346.52446,353.12736,394.37892,314.1128,177.02464,3540827,75.69066,8.28,50.69336,8.83,216.43956,7.78,7.33714,8.83,0,5,0,0,9.26157,11.82682,7.86092,0.64039,8.1719,103.18528,0.03125,9.71111,8.69259,8.3963,9.396685314,9.491142618
31,324.1653,381.46596,381.15424,314.06402,176.70973,3536772,72.13461,8.33,45.81756,8.67,203.36026,7.78,5.68779,8.67,0,5,0,0,9.40046,13.15163,10.043,1.53118,8.07304,91.08597,0.14063,9.66667,8.67284,8.38272,9.356738683,9.420074588
32,302.59962,313.45331,339.23672,314.05488,177.17315,3536012,73.67089,6.67,46.07044,6.89,180.29274,7.89,5.77333,6.89,0,5,0,0,9.13426,10.41196,6.10005,4.18153,5.16685,107.98191,1.39844,9.62222,8.65309,8.36914,9.36246142,9.32339892
33,312.57481,240.16968,290.03382,314.11585,177.36471,3541080,67.13063,6.44,39.75548,6.5,204.03958,7.89,3.63715,6.5,0,5,0,0,9.13426,5.22754,0.51024,3.76522,1.49805,158.66122,1.69531,9.57778,8.63333,8.35556,9.532712834,9.296585648
34,292.9645,175.84104,252.13093,314.21341,176.99314,3549189,62.80266,6,39.89536,6.06,188.78156,7.94,3.68447,6.06,0,5,0,0,9.13426,6.00556,0.36343,2.88112,0.47689,163.42563,0,9.53333,8.61358,8.34198,9.549012989,9.350099666
35,239.57457,174.84919,218.20726,314.26524,176.74378,3553497,57.13228,5.5,34.45888,5.56,146.80848,8.06,1.84546,5.56,0,5,0,0,9.12269,5.04077,-1.6649,3.41778,0.34177,166.57558,0.00781,9.48889,8.59383,8.3284,9.60317001,9.340020576
36,234.58697,170.08831,188.47534,314.31707,177.38173,3557804,54.61882,5.44,33.11672,5.56,145.63412,8.17,1.39144,5.56,0,5,0,0,9.16898,3.6219,-3.53257,2.99012,0.55092,168.67868,0,9.44444,8.57407,8.31481,9.732381687,9.275302212
37,254.65071,124.20811,173.45588,314.42378,177.94169,3566712,52.79304,5.28,32.60184,5.39,167.95464,8.33,1.21727,5.39,0,5,0,0,9.04398,3.41599,-3.78015,3.37128,0.006,170.72124,0,9.4,8.55432,8.30123,9.710487397,9.257121271
38,252.41196,130.64097,171.82641,314.52439,177.44855,3575116,48.70765,5,27.5094,4.94,175.2249,8.56,0.42475,4.94,0,5,0,0,9.02546,3.15212,-4.42154,2.76941,0.3599,173.76933,0.00231,9.35556,8.53457,8.28765,9.595936214,9.31404321
39,282.33752,138.26405,172.05076,314.64329,177.17924,3585051,48.53715,5.11,29.7414,5,202.8219,8.78,0.42475,5,0,5,0,0,8.86574,3.88325,-4.47387,1.5821,1.19698,168.54839,0,9.31111,8.51481,8.27407,9.445617927,9.378263246
40,277.77501,136.47872,172.36957,314.75915,177.39558,3594776,43.00154,5.44,28.57784,5.33,204.98564,9.06,0.42475,5.33,0,5,0,0,8.91667,5.25976,-3.57136,1.12248,0.57516,175.43024,0.00393,9.26667,8.49506,8.26049,9.289158951,9.338155864
41,211.46267,136.64875,178.98191,314.82012,177.45795,3599894,35.60038,5.78,26.51648,5.67,148.28308,9.39,0.42475,5.67,0,5,0,0,8.74537,6.67533,-1.17564,1.30862,0.40305,178.57771,0,9.22222,8.47531,8.24691,9.272215792,9.245161394
42,185.39115,307.58722,321.20628,314.71646,177.98996,3591193,34.28544,6.44,25.29224,6.44,124.71304,9.67,0.42475,6.44,0,5,0,0,8.72454,7.67939,0.12857,1.92743,3.23558,179.89607,0,9.17778,8.45556,8.23333,9.273067773,9.222800926
43,189.58527,303.95988,339.3548,314.6189,178.21596,3583010,34.47823,7.67,25.41508,7.72,128.51118,9.78,0.42475,7.72,0,5,0,0,8.52546,9.81911,5.39806,1.72825,7.71953,153.00348,0,9.13333,8.4358,8.21975,9.217383616,9.23742927
44,206.53175,307.55888,340.77173,314.53354,178.11759,3575880,37.40905,8.17,29.3238,8.44,138.3173,9.61,0.42475,8.44,0,5,0,0,8.51389,9.94935,9.0621,1.89915,8.96185,102.46162,2.60156,9.08889,8.41605,8.20617,9.14679784,9.204105581
45,189.04683,287.09841,340.53557,314.45122,177.77477,3569004,35.42944,8.11,23.61624,8.44,128.93704,9.33,0.42475,8.44,0,5,0,0,8.24537,11.68464,9.03289,1.49252,5.06988,167.36244,8.16406,9.04444,8.3963,8.19259,9.044110082,9.147971322
46,275.933,308.69243,341.71635,314.42378,177.44258,3566712,52.20571,7.11,44.59316,7.5,176.38286,9.22,5.27361,7.5,0,5,0,0,8.22917,9.06365,7.996,5.8969,9.89594,78.4798,0.11719,9,8.37654,8.17901,8.962914738,8.995691872
47,357.37815,259.1282,307.94618,314.5061,177.55196,3573588,98.3944,6.89,57.6524,7.11,198.1004,9.17,9.6912,7.11,0,5,0,0,8.18981,7.61733,4.89591,5.20536,5.39114,125.48242,36.46094,8.95556,8.35679,8.16543,9.029256687,8.906394676
48,338.50464,196.61324,266.79616,314.625,177.4939,3583519,66.76619,7,45.59924,7.17,224.12254,9.17,5.61394,7.17,0,5,0,0,8.38657,6.78273,1.63533,1.05259,2.14717,186.53526,6.01689,8.91111,8.33704,8.15185,9.085374871,8.976916152
49,299.14232,217.27209,294.83957,314.69207,176.89278,3589145,57.01605,7.56,39.6658,7.61,200.7193,9.33,3.60682,7.61,0,5,0,0,8.55556,7.58898,2.11017,0.67084,6.44552,168.43465,0.05469,8.86667,8.31728,8.13827,9.170010288,9.042679398
50,250.20154,326.71578,366.04032,314.62805,176.82342,3583774,54.68746,7.17,39.25616,7.17,154.47836,9.39,3.46825,7.17,2.5,5,0,0,8.42361,6.27196,4.14532,1.71038,6.52792,87.35708,0.07031,8.82222,8.29753,8.12469,9.232719264,9.084104938
51,276.95319,313.33996,351.63486,314.59756,177.66565,3581227,48.62404,7.28,33.33784,7.11,193.52064,9.5,1.46624,7.11,5,5,0,0,8.30787,6.09726,1.78068,3.52749,1.73541,162.99361,5.38353,8.77778,8.27778,8.11111,9.269692001,9.21014982
52,250.59828,300.24752,353.40602,314.55488,177.96037,3577662,46.32205,7.33,33.2718,7.17,169.4753,9.44,1.4439,7.17,5,5,0,0,8.6713,8.02633,2.62288,2.35312,1.58979,192.70087,0.01106,8.76852,8.26852,8.10494,9.279546039,9.290300283
53,208.71383,240.42473,313.73197,314.52744,177.09045,3575370,43.16297,6.89,30.33012,6.78,133.85802,9.44,0.44881,6.78,5,5,0,0,8.80556,8.04716,1.02189,3.17649,5.25136,190.30367,0.11182,8.75926,8.25926,8.09877,9.294045782,9.263101209
54,212.56788,214.06982,301.92422,314.52439,176.92365,3575116,39.47259,7.44,26.03364,7.33,145.96494,9.33,0.42475,7.33,5,5,0,0,8.66667,9.66304,2.52087,1.38035,9.75922,126.78912,0.0033,8.75,8.25,8.09259,9.487541795,9.23992091
55,253.0354,243.00354,298.85421,314.53049,176.9046,3575625,40.53304,7.33,30.46184,7.17,180.52464,9.44,0.49337,7.17,5,5,0,0,8.49537,10.26746,6.04285,1.87813,5.0237,140.37746,0.07031,8.74074,8.24074,8.08642,9.376736111,9.222800926
56,219.59585,217.89553,269.47652,314.53049,177.63224,3575625,35.42754,5.94,23.31384,5.89,159.86164,9.5,0.42475,5.89,5,5,0,0,8.62037,7.9869,2.20918,3.24081,0.26682,211.44093,0.227,8.73148,8.23148,8.08025,9.248569316,9.269032922
57,230.61957,204.97313,230.02682,314.54878,177.18648,3577153,35.99855,6,26.7658,5.83,166.5343,9.61,0.42475,5.83,5,5,0,0,8.59954,6.4332,0.1888,2.15564,4.445,163.94229,0,8.72222,8.22222,8.07407,9.203462577,9.225196116
58,213.21966,180.03516,199.30305,314.57622,177.7547,3579445,33.78257,6.11,24.57172,5.94,153.69162,9.78,0.42475,5.94,5,5,0,0,8.62269,7.32,2.13751,2.1338,2.73129,200.22327,0.21094,8.71296,8.21296,8.0679,9.134548611,9.165364583
59,193.07092,122.02603,172.91272,314.63415,177.65727,3584283,31.34113,7,22.23348,6.83,138.49258,10.22,0.42475,6.83,5,5,0,0,8.62037,7.27454,1.86178,1.35717,7.89335,131.94817,0.00781,8.7037,8.2037,8.06173,9.042341821,9.167663323
60,183.49247,141.15459,163.00602,314.66768,178.00051,3587098,29.92671,7,23.88916,6.61,128.52886,10.5,0.42475,6.61,5,5,0,0,8.59028,8.6596,2.96534,2.55165,3.88656,179.06647,0.02344,8.69444,8.19444,8.05556,9.014419367,9.144816218
61,183.74752,126.98529,158.15303,314.71341,177.97497,3590937,29.70122,7.17,24.52712,7.11,128.28252,10.61,0.42475,7.11,5,5,0,0,8.58796,8.29698,1.95836,1.77015,0.87482,223.66132,0,8.68519,8.18519,8.04938,9.000321502,9.195263228
62,168.69972,132.59633,152.79231,314.74085,177.98196,3593240,26.46208,6.83,20.32968,6.5,120.98528,10.44,0.42475,6.5,5,5,0,0,8.60648,7.28363,1.30742,1.1679,2.44399,168.74651,0,8.67593,8.17593,8.04321,8.93041088,9.196150547
63,169.63489,118.22866,148.01017,314.78354,177.75127,3596823,25.51035,6.94,20.3686,6.5,122.8031,10.17,0.42475,6.5,5,5,0,0,8.62963,7.50556,1.24819,1.7426,0.60774,226.81001,0.39844,8.66667,8.16667,8.03704,8.943126286,9.16794467
64,168.10461,111.34238,142.66126,314.82927,177.66146,3600662,24.78188,7.39,19.93048,7.11,122.46208,9.78,0.42475,7.11,5,5,0,0,8.76852,8.52521,2.85067,1.97766,0.9665,227.81184,0,8.65741,8.15741,8.03086,8.96402392,9.173932613
65,170.7401,109.01861,137.72562,314.87805,177.52642,3604757,24.69083,7.78,20.48468,7.61,124.56278,9.56,0.42475,7.61,5,5,0,0,8.84722,9.84003,3.43082,2.05893,2.6528,229.19606,0,8.64815,8.14815,8.02469,8.916264789,9.233121142
66,166.80103,109.61372,130.00335,314.92378,177.42238,3608595,23.69863,7.89,19.57348,7.56,122.59758,9.56,0.42475,7.56,5,5,0,0,8.68981,10.89235,3.69035,1.9658,2.92884,217.6429,0.00781,8.63889,8.13889,8.01852,8.957481353,9.298498585
67,162.91864,123.66967,121.78516,314.95427,177.59947,3611161,22.90416,8.28,18.59936,8,120.54056,9.67,0.42475,8,5,5,0,0,8.90741,10.80038,4.79563,2.58835,2.9479,229.80676,0.02361,8.62963,8.12963,8.01235,8.953253601,9.38435571
68,171.78862,118.00195,117.77052,314.99695,177.89545,3614762,24.10155,8.94,20.9538,8.78,125.6523,9.67,0.42475,8.78,5,5,0,0,8.90278,9.13926,7.28541,2.39688,8.72897,79.57043,0.01044,8.62037,8.12037,8.00617,8.8983732,9.409641847
69,164.27889,68.74946,114.21639,315.07622,178.05221,3621449,23.18331,9.17,18.72276,9.11,121.44446,9.94,0.42475,9.11,5,5,0,0,8.65972,10.65079,8.67285,0.79911,6.257,105.48031,2.4375,8.61111,8.11111,8,8.816084748,9.34456983
70,166.74435,76.62759,113.64961,315.14939,177.37436,3627622,23.66143,9.44,19.16228,9.72,122.96238,10.06,0.42475,9.72,5,5,0,0,8.67824,12.11919,9.42627,1.21832,6.36657,120.93812,1.27344,8.61111,8.11481,8.0037,8.821180556,9.374067644
71,201.62918,80.31161,113.37804,315.25,177.42238,3636113,25.84603,9.78,18.14388,10,156.72598,10.33,0.42475,10,5,5,0,0,8.65046,14.46769,10.75191,4.38268,5.58364,204.46173,0.17188,8.61111,8.11852,8.00741,8.933432999,9.321357382
72,277.60498,80.59499,114.57062,315.41159,177.35785,3649811,35.24549,8.39,31.72204,9.17,208.62634,10.28,0.91966,9.17,5,2.5,0,0,8.63889,12.97426,9.62552,10.83287,8.54365,151.84117,0,8.61111,8.12222,8.01111,9.098729088,9.322900592
73,427.45952,98.02323,115.04293,315.68293,177.2984,3672870,121.50868,8.11,60.91328,8.78,241.60088,10.28,10.79427,8.78,5,0,0,0,8.74769,8.87882,7.66409,8.34649,9.06872,88.75397,29.42188,8.61111,8.12593,8.01481,9.142751806,9.481343433
74,1090.92294,43.13136,128.19676,316.53659,178.29243,3746069,385.47377,7.78,233.65692,8.11,427.13082,10.11,69.22878,8.11,5,0,0,0,8.66204,9.87842,7.02568,6.62811,8.4895,157.30074,38.29688,8.61111,8.12963,8.01852,9.25201428,9.485149963
75,675.67736,35.3099,118.95129,317.05183,178.26804,3790736,206.68614,7.72,165.04944,8.17,277.85924,10.11,46.02072,8.17,5,0,0,0,8.83102,8.34412,4.66745,2.27847,7.58041,134.80974,26.58594,8.61111,8.13333,8.02222,9.341772762,9.571366606
76,519.24826,34.74313,116.2119,317.44207,177.9657,3824647,144.79931,7.56,122.40876,7.78,235.37046,9.89,31.59653,7.78,5,0,0,0,8.8287,7.92955,1.92329,3.89893,1.23543,224.53302,5.46328,8.61111,8.13704,8.02593,9.471273791,9.546971451
77,428.19632,44.17989,115.66874,317.74695,177.66794,3851276,111.21061,7.56,96.20356,7.89,209.99626,9.89,22.73202,7.89,5,0,0,0,8.99769,8.16244,1.22828,2.99751,1.32615,246.63167,0.53906,8.61111,8.14074,8.02963,9.556246785,9.494952418
78,407.90588,45.99356,122.37554,318.03354,177.59604,3876419,96.27496,8.61,89.56616,8.78,214.01336,9.89,20.48676,8.78,5,0,0,0,8.8588,8.45021,3.61405,2.60743,7.03188,149.60092,0.00089,8.61111,8.14444,8.03333,9.574025849,9.497235082
79,374.523,46.78704,121.31285,318.29268,177.56288,3899248,84.51037,8.67,79.30052,9,204.89642,10.06,17.01417,9,5,0,0,0,8.86138,9.66194,5.91262,1.75286,6.14149,190.50624,4.34502,8.61111,8.14815,8.03704,9.530285494,9.64302019
80,332.97861,49.73425,121.36008,318.51524,177.61382,3918946,73.56602,8.94,67.54792,9.33,188.17932,10.11,13.03859,9.33,5,0,0,0,8.9838,10.87642,6.99914,0.83555,9.02952,91.09387,0.55914,8.61111,8.15185,8.04074,9.51020769,9.68431713
81,343.52057,51.88799,118.43175,318.7439,177.60302,3939247,76.18695,8.5,69.4222,8.94,194.0987,10.28,13.6726,8.94,5,0,0,0,8.97454,10.79448,8.76732,4.90323,9.22947,116.11826,0.18002,8.61111,8.15556,8.04444,9.575713735,9.798048483
82,359.75859,48.62905,115.39716,318.9878,177.85544,3960976,80.15074,8,74.53104,8.17,200.52284,10.33,15.40079,8.17,5,0,0,0,9.12731,10.19928,6.44241,1.58189,2.99337,213.03101,13.12554,8.61111,8.15926,8.04815,9.611593364,9.829009131
83,299.73743,43.98152,111.74857,319.18598,177.90358,3978687,65.79621,8.33,58.76116,8.56,172.23586,10.33,10.06626,8.56,5,0,0,0,9.18519,11.60903,5.80121,1.66819,3.72783,264.90512,1.79008,8.61111,8.16296,8.05185,9.612863297,9.832722479
84,309.08917,43.75481,107.39151,319.39024,178.09134,3997019,64.77368,9.06,60.13328,9.28,180.94088,10.22,10.53041,9.28,5,0,0,0,9.08333,11.0903,7.77676,2.33929,9.76832,81.18691,0.00932,8.61111,8.16667,8.05556,9.51946695,9.954539609
85,353.1557,38.39881,106.43508,319.63415,178.29179,4018971,70.41981,8.17,58.10676,8.5,221.44346,10.06,9.8449,8.5,5,0,0,0,9.1713,10.81804,6.19099,3.13288,5.88859,174.97853,6.12541,8.61111,8.17037,8.05926,9.487782922,10.04812886
86,331.61836,37.12357,106.04542,319.85976,178.30945,4039342,59.21144,8.22,39.52824,8.39,230.98904,9.83,3.56029,8.39,5,0,0,0,9.46296,8.63846,1.48271,4.10708,1.38949,282.99905,6.97084,8.61111,8.17407,8.06296,9.511895576,10.18096792
87,265.78778,39.39066,108.9029,320.03049,178.25038,4054818,51.52256,9.22,33.17576,9.28,179.61496,9.56,1.41141,9.28,5,0,0,0,9.33102,10.4046,2.58237,3.76622,1.38411,282.71176,0,8.61111,8.17778,8.06667,9.630845492,10.24118665
88,284.91634,40.04245,110.0388,320.21646,178.19042,4071715,48.65336,10.17,31.68256,10.17,203.14776,9.67,0.9063,10.17,5,0,0,0,9.35139,14.25117,5.78517,2.15505,3.89701,270.94925,0,8.61111,8.18148,8.07037,9.591441031,10.22426278
89,286.8717,44.20822,104.2105,320.39939,177.83702,4088375,48.40744,10.56,28.62424,10.67,208.57504,9.67,0.42475,10.67,5,0,0,0,9.44699,16.48079,9.64603,2.10852,8.99864,249.46104,0,8.61111,8.18519,8.07407,9.64211226,10.30772248
90,286.58831,64.04525,101.10034,320.56707,177.52604,4103708,52.38935,10,28.6626,10.61,204.2271,9.61,0.42475,10.61,5,0,0,0,9.52626,15.10839,11.90679,3.1133,9.91885,123.50179,0,8.61111,8.18889,8.07778,9.614562665,10.45567269
91,269.75518,51.03783,101.45221,320.73171,177.88847,4118773,54.18385,8,27.7246,8.61,186.6241,9.94,0.42475,8.61,5,5,0,0,9.69213,12.43626,6.6559,3.17077,6.95052,222.24101,0.38281,8.61111,8.19259,8.08148,9.437114198,10.48438409
92,284.94467,40.6659,103.83737,320.91768,177.77782,4135871,52.80571,6.72,27.53316,7.11,203.32286,10.06,0.42475,7.11,5,5,0,0,9.70146,6.65551,1.77867,4.67743,8.53679,187.27997,0.7743,8.61111,8.1963,8.08519,9.354986497,10.34904779
93,264.68257,43.21637,104.47499,321.08537,177.56669,4151307,48.63481,7.11,27.96676,6.78,186.75346,10.22,0.42475,6.78,5,5,0,0,9.62037,5.30231,1.95804,5.19526,8.91805,159.33852,2.03906,8.61111,8.2,8.08889,9.462962963,10.26503022
94,340.0916,58.46254,104.81742,321.29878,177.52769,4171019,58.77891,7,48.94036,7.06,229.56406,10.22,6.74415,7.06,5,5,0,0,9.68056,6.14492,2.00706,3.56344,7.3317,190.43378,8.24219,8.61111,8.2037,8.09259,9.67893197,10.18706597
95,245.44066,50.04598,104.66391,321.44512,177.84451,4184581,42.86867,7.28,26.59732,7.5,174.94422,10.39,0.42475,7.5,5,5,0,0,9.84954,7.21755,1.32679,2.1696,6.99185,195.60411,5.58594,8.61111,8.20741,8.0963,9.720180684,10.0548804
96,278.08673,47.94892,104.74657,321.61585,178.03183,4200425,42.13804,8.56,30.54184,8.67,203.97464,10.61,0.52043,8.67,5,5,0,0,9.71991,8.69438,4.80453,2.55998,9.17397,95.67319,0.17188,8.61111,8.21111,8.1,9.795572917,10.08883102
97,261.19692,45.42678,104.58126,321.77744,178.08867,4215478,38.8473,9.61,27.3508,9.39,193.7918,10.78,0.42475,9.39,5,5,0,0,9.68519,12.03168,6.97178,1.84205,3.08413,271.53384,0.09375,8.61111,8.21481,8.1037,9.77970679,10.21426505
98,232.82998,42.90465,106.08084,321.91768,178.03709,4228556,38.84331,10.39,27.06276,10.11,165.73446,11,0.42475,10.11,5,5,0,0,9.68056,14.3208,9.31537,3.79036,5.67325,277.18237,0.01563,8.61111,8.21852,8.10741,10.00155928,10.36578897
99,209.84737,76.40088,103.7311,322.01524,177.89215,4237680,39.91542,9.33,27.51032,9.44,141.21972,11.22,0.42475,9.44,5,5,0,0,10.05093,15.97219,9.95194,2.49057,4.44282,262.85648,0,8.61111,8.22222,8.11111,10.08598573,10.54558899
100,232.51825,85.6676,102.78648,322.12195,177.83765,4247674,40.12911,9.61,24.79956,10.06,166.55726,11.5,0.42475,10.06,5,5,0,0,10.02083,14.04901,9.14019,4.43226,6.03447,234.33565,0,8.63294,8.22817,8.11706,10.06026556,10.76932227
101,280.09877,84.73243,103.84918,322.26524,177.89876,4261099,52.97817,8.61,25.01932,9.22,201.01122,11.78,0.42475,9.22,5,5,0,0,9.98843,13.13605,8.58298,4.55022,7.35592,223.95811,1.69579,8.65476,8.23413,8.12302,9.73667374,10.80918853
102,382.34446,88.61482,102.37321,322.48171,177.55729,4281473,97.99128,7.06,50.91288,7.83,230.62248,12.06,7.4114,7.83,5,5,0,0,9.90741,9.32244,7.02065,8.06549,9.23566,185.0023,1.22748,8.67659,8.24008,8.12897,9.753022119,10.82579411
103,541.63576,84.98748,104.68753,322.82012,177.86649,4313435,176.14512,7.67,75.63152,7.78,283.46992,12.39,15.77305,7.78,5,2.5,0,0,9.89352,8.03444,5.3056,6.29999,9.2788,192.2466,36.68856,8.69841,8.24603,8.13492,9.992637603,10.55235661
104,441.14707,69.06118,105.82107,323.09451,178.1546,4339478,147.54577,7.83,76.41892,8.11,208.37282,12.67,16.03941,8.11,5,0,0,0,9.88657,8.39567,3.55215,2.02799,5.01088,237.01692,26.31679,8.72024,8.25198,8.14087,9.988618827,10.30492863
105,409.0961,64.64036,103.93183,323.34756,177.6936,4363503,114.52668,7.67,65.82128,8.17,221.82888,12.94,12.45451,8.17,5,0,0,0,9.96759,8.78753,2.45853,3.78787,6.78294,263.0162,2.92314,8.74206,8.25794,8.14683,10.10980903,10.36461548
106,395.94699,93.03564,129.99154,323.57012,177.17302,4384670,101.16361,8.33,58.62156,8.72,231.21426,13.22,10.01904,8.72,5,0,0,0,9.875,8.7354,5.83802,2.11663,8.35336,195.09685,1.71875,8.76389,8.26389,8.15278,10.19547325,10.4099955
107,348.64986,89.20993,131.08966,323.75915,177.39609,4402693,91.45756,8.44,48.80576,8.89,205.27496,13.44,6.69862,8.89,5,0,0,0,9.91204,10.31087,4.75974,1.95567,5.26332,256.7666,8.32041,8.78571,8.26984,8.15873,10.1647698,10.6294528
108,303.10972,103.2092,130.72362,323.90244,177.37564,4416410,84.45134,8.56,46.11864,8.83,170.56244,13.67,5.78964,8.83,5,0,0,0,10.0787,9.59873,1.90629,3.61365,2.60384,285.95944,0.74219,8.80754,8.27579,8.16468,10.31674383,10.86902006
